id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19483316,CITY CENTRE: Room with a Beautiful View,136734500,Vadimov,,"Old Town, Princes Street and Leith Street",55.94889,-3.18262,Private room,28,5,31,2019-07-14,0.47,3,0,0,
19483444,Lovely central 1 bed apartment incl fast internet,9303491,Ewan,,Hillside and Calton Hill,55.95667,-3.17304,Entire home/apt,60,14,5,2021-01-05,0.08,1,0,0,
19484040,CITY CENTRE: Ambient Room Facing National Park,136734500,Vadimov,,"Canongate, Southside and Dumbiedykes",55.94694,-3.18449,Private room,59,5,44,2019-06-24,0.67,3,0,0,
19487529,City Centre with Complimentary Parking,109595100,Malcolm Howes,,"Canongate, Southside and Dumbiedykes",55.946,-3.18087,Entire home/apt,89,4,175,2022-08-24,2.63,2,0,10,
19493003,Large double room in a family home,70903161,Rosie,,Slateford and Chesser,55.93216,-3.24721,Private room,35,2,224,2022-11-29,3.39,1,216,46,
19498200,Gayfield Apartment with parking,136898461,Chris,,New Town East and Gayfield,55.95951,-3.18692,Entire home/apt,122,2,304,2022-12-14,4.57,2,111,60,
19505597,"Riverside Nest, private garden with river view",136977083,Rhyna,,The Shore and Constitution Street,55.97677,-3.16914,Entire home/apt,148,2,242,2022-11-27,3.68,1,36,65,
19222362,Beautiful apartment close to The Water of Leith,134548224,Ginny,,Colinton and Kingsknowe,55.90878,-3.25894,Entire home/apt,199,4,86,2022-12-07,1.30,1,73,17,
19225140,Boutique central 2 bedroom garden flat (Haymarket),7509288,Collin,,Dalry and Fountainbridge,55.9452,-3.21872,Entire home/apt,180,1,176,2022-09-11,2.64,1,0,18,
19225401,Amazing Royal Mile Apartment.,10052655,Emily,,"Old Town, Princes Street and Leith Street",55.95079,-3.18939,Entire home/apt,225,3,25,2022-08-08,0.39,1,0,3,
19233202,Family home with great garden 2 bedrooms,126964032,Wilma,,Craigentinny,55.96483,-3.13493,Private room,90,1,42,2021-05-31,0.64,1,1,0,
19243245,"Beautiful open plan with loft , free parking",53815116,Emma,,Stockbridge,55.95917,-3.21417,Entire home/apt,170,2,11,2019-08-11,0.17,1,0,0,
19244093,Lovely flat with private patio,119300944,Laura,,Great Junction Street,55.97499,-3.17214,Entire home/apt,130,3,81,2022-11-27,1.22,1,167,20,
19246616,1 (1F2) Orwell Terrace,132856843,Colin,,Dalry and Fountainbridge,55.94385,-3.22113,Entire home/apt,75,2,76,2021-08-22,1.14,2,0,0,
19254363,Beautiful City Centre Home,35537605,Claire,,Deans Village,55.94907,-3.2185,Entire home/apt,100,5,31,2022-12-03,0.48,2,0,2,
19258048,Edinburgh Private room ensuite bath & shower,81598207,Mhorag,,"Jewel, Brunstane and Newcraighall",55.93628,-3.09234,Private room,43,4,28,2022-12-10,0.43,1,34,17,
19268503,Bright Comfortable Twin Room with own ensuite,2466826,Suzie,,Hillside and Calton Hill,55.95874,-3.18188,Private room,75,2,47,2022-09-11,0.72,2,7,16,
19270000,"Beautiful double room, ensuite breakfast, parking",19104351,Jennifer,,Greenbank and The Braids,55.91701,-3.2274,Private room,50,2,24,2019-06-11,0.37,1,67,0,
19270055,Edinburgh Colony House in West End,32525933,Vicki,,Dalry and Fountainbridge,55.94407,-3.21516,Entire home/apt,106,2,112,2022-11-19,1.72,1,39,33,
19277179,"Comfortable flat, central location with view.",91690821,Jamie,,"Canongate, Southside and Dumbiedykes",55.94976,-3.17723,Entire home/apt,129,2,228,2022-12-04,3.41,1,286,66,
19278160,York Place: Luxurious  apartment For Two adults.,45280934,Maureen,,New Town East and Gayfield,55.95678,-3.19257,Entire home/apt,150,1,348,2022-12-14,5.26,3,163,103,
19288351,New City Centre Haymarket Apartment,135067605,Wilma,,Dalry and Fountainbridge,55.94337,-3.21454,Entire home/apt,74,1,17,2020-01-15,0.26,1,0,0,
19678108,Central 3 Bed Edinburgh Flat,138579980,Shuna,,Pilrig,55.96516,-3.18093,Entire home/apt,280,4,10,2022-08-21,0.15,1,118,4,
19695990,Luxury apartment close to shore,31497385,Lorraine,,Pilrig,55.97157,-3.17957,Private room,50,1,52,2022-11-27,0.80,1,342,23,
19699835,Double room in central Edinburgh,85614825,Cindy,,Corstorphine,55.94059,-3.26689,Private room,70,2,0,,,1,179,0,
19711813,Double Room - Self Serve Breakfast- Great Location,30212164,Carol,,Corstorphine North,55.94395,-3.29246,Private room,49,1,259,2022-12-05,3.93,2,199,93,
19712784,Butterfly lovely apartment .,137636717,Francesca,,Restalrig (Loganlea) and Craigentinny West,55.95948,-3.14161,Entire home/apt,130,2,2,2022-05-29,0.05,6,4,1,
19714208,Henderson Row - Cosy New Town Apt 10 Minutes Walk from Princes St.,22904051,Robert,,Canonmills and New Town North,55.96,-3.20446,Entire home/apt,94,1,310,2022-12-13,4.71,1,62,36,
19716251,Central flat close to Leith Walk,138948857,Sarah,,North Leith and Newhaven,55.97649,-3.18545,Entire home/apt,61,5,22,2019-08-26,0.34,1,45,0,
19717162,Beautiful seaside house (sleeps 6 people),7362951,Euan And Ania,,Portobello,55.95512,-3.11775,Entire home/apt,175,3,15,2020-08-15,0.25,1,134,0,
19726334,"Refurbished Cosy Bright Dbl Room with Parking,Wifi",138867759,Rita,,Restalrig and Lochend,55.964,-3.15275,Private room,70,1,88,2022-10-30,1.34,1,34,24,
19731065,Private room in flat,135857126,Mercy,,Craigmillar,55.93495,-3.13096,Private room,28,2,146,2022-12-01,2.21,1,224,14,
19512888,One bedroomed quiet flat in leith,86436165,Maggie,,Easter Road and Hawkhill Avenue,55.96475,-3.17153,Entire home/apt,98,2,39,2022-11-27,0.60,1,1,15,
19514896,"Old Town, near Uni/Festival/Royal Mile/Theatre",35684241,Danny,,"Old Town, Princes Street and Leith Street",55.94571,-3.18985,Entire home/apt,133,2,203,2022-12-11,3.40,1,229,54,
19515628,Stylish Spacious Homely Ground Floor Apartment,19173145,Anabel,,Leith (Hermitage and Prospect Bank),55.96492,-3.16316,Entire home/apt,122,3,105,2022-12-12,1.61,31,321,23,
19517029,Edinburgh Garden Flat in Popular Location,5703915,Fiona,,Broughton North and Powderhall,55.96231,-3.19354,Entire home/apt,104,1,1,2018-01-02,0.02,1,0,0,
19518554,"Private Parking, Steam/jet/shower, Central/Leith",15469170,Karen,,Pilrig,55.96817,-3.17869,Entire home/apt,71,3,326,2022-12-05,4.91,2,273,47,
19518681,Quiet double room within easy reach of City Centre,134590003,Gwen,,Shandon,55.9348,-3.23461,Private room,39,1,269,2022-12-12,4.11,1,58,65,
19518687,Stylish Edinburgh flat in peaceful neighbourhood,14796321,Edd,,North Leith and Newhaven,55.97809,-3.18511,Entire home/apt,62,3,20,2022-07-15,0.30,1,0,9,
19521761,Modern and Central 2 Bed Apt with Private Parking,19173145,Anabel,,New Town East and Gayfield,55.96079,-3.18378,Entire home/apt,221,3,70,2022-12-12,1.14,31,264,30,
19536606,Edinburgh 2 bedroom house free parking,125296161,Andrew,,The Calders,55.91664,-3.2884,Entire home/apt,140,2,148,2022-09-30,2.27,1,103,34,
19544127,Amazing Four Bedroom Flat Just Off The Meadows,135840811,Patrick & Rebecca,,Marchmont West,55.93713,-3.20163,Entire home/apt,202,2,163,2022-12-11,2.46,1,42,40,
19547099,Lovely two bedroom flat in Balerno Edinburgh,37771622,Fiona,,Balerno and Bonnington Village,55.88358,-3.33917,Entire home/apt,34,7,13,2018-10-01,0.20,1,107,0,
19550823,Lovely Character Flat in Edinburgh - Entire Flat!,41126802,Gareth,,Gorgie West,55.93642,-3.23601,Entire home/apt,169,3,8,2022-08-20,0.12,2,0,3,
19558037,The Rose Street Retreat,4493347,Aida,,Deans Village,55.95124,-3.2034,Entire home/apt,146,2,208,2022-12-14,3.13,1,115,67,
19560144,"Castle apt, modern, CENTRAL",3008499,Rebecca,,Tollcross,55.9449,-3.20228,Entire home/apt,112,1,318,2022-12-11,4.80,67,271,45,
19562946,Stylish Edinburgh Flat in Morningside,132813123,Fran,,Morningside and Craighouse,55.9248,-3.2162,Entire home/apt,120,2,96,2022-12-11,1.46,1,101,14,
19568180,Chic Muse Bolthole,2422509,Sonia & Chris,,"Old Town, Princes Street and Leith Street",55.95276,-3.20025,Entire home/apt,137,2,232,2022-12-03,3.52,12,243,71,
19570908,Spacious 3 Bed Flat in Morningside - Sleeps 5,98018193,Charity,,Morningside and Craighouse,55.92304,-3.22185,Entire home/apt,129,3,13,2022-08-15,0.20,1,1,3,
19582158,Bright lovely double bedroom.with tv and Netflix .,137636717,Francesca,,Restalrig (Loganlea) and Craigentinny West,55.95789,-3.142,Private room,56,2,91,2022-11-27,1.37,6,137,13,
19588128,"5 Bedroom, 4 Bath, City Centre, Victorian Flat",37956682,Nikki,,Tollcross,55.94855,-3.20502,Entire home/apt,229,3,87,2022-08-29,1.34,1,20,13,
19599767,Cosy bohemian flat in central townhouse,137797022,Aisha,,Bruntsfield,55.93934,-3.21639,Entire home/apt,54,14,39,2020-04-04,0.60,1,0,0,
19608611,Cosy 1 bedroom flat on Leith Walk,40013762,Nina,,South Leith,55.96712,-3.17458,Entire home/apt,81,4,12,2022-08-06,0.18,6,80,2,
19609630,Stylish 2 bedroom flat in Leith,40013762,Nina,,South Leith,55.96644,-3.17003,Entire home/apt,129,4,19,2022-10-02,0.34,6,97,14,
19614861,Castle and Sea view bespoke apartment in Newhaven,84568361,Jamie,,Trinity East and The Dudleys,55.97716,-3.19454,Entire home/apt,297,30,2,2022-06-02,0.04,1,88,1,
19614934,"Spacious, warm family friendly two bedroom flat",8021034,Elena,,Polwarth,55.93905,-3.21868,Entire home/apt,143,7,17,2022-07-31,0.26,1,6,3,
19614955,Spacious flat 15 mins to Grassmarket & Royal Mile,137224913,Glenn,,The Grange,55.9353,-3.17977,Entire home/apt,91,1,270,2022-12-05,4.11,1,55,61,
19615447,Funky Edinburgh Flat in Historical Leith,64452065,Amy,,South Leith,55.97043,-3.16967,Entire home/apt,78,3,19,2022-08-14,0.29,1,4,4,
19622134,Refurbished Rustic Contemporary Victorian Apartment,138018198,Jim,,South Leith,55.96585,-3.17567,Entire home/apt,116,2,326,2022-12-12,5.09,1,128,83,
19628843,Bright and Cosy Flat in Historic Leith Shore,41308783,Emma,,North Leith and Newhaven,55.97707,-3.17865,Entire home/apt,60,2,321,2022-12-04,4.85,1,25,77,
19631212,"Bright modern home beside Holyrood Park, sea views",15776834,Sarah,,Willowbrae and Duddingston Village,55.94887,-3.14853,Entire home/apt,184,4,4,2019-01-02,0.06,1,0,0,
19634955,"Quiet, secluded top floor flat very central 37/5.",130583135,Ross,,Balgreen and Roseburn,55.94446,-3.23475,Entire home/apt,89,2,154,2022-11-06,2.33,1,70,40,
19635771,Luxury & spacious 1-bed home in excellent central location,137720666,Victor,,"Old Town, Princes Street and Leith Street",55.95706,-3.1903,Entire home/apt,124,2,234,2022-12-02,3.56,1,241,9,
19649458,City Centre Traditional 2 Bed Flat on Quiet Street,40182940,Selena,,Newington and Dalkeith Road,55.94227,-3.17682,Entire home/apt,174,2,20,2022-11-20,0.31,1,67,15,
19652013,Own entrance Dbl Room w ensuite Shower Rm/Parking,112231422,Brian,,Blackhall,55.961,-3.27523,Private room,60,2,167,2022-12-12,2.56,1,298,54,
19654644,Cosy room with comfy bed in a vintage flat,51395930,Lukasz,,Newington and Dalkeith Road,55.9394,-3.1766,Private room,22,4,61,2020-11-18,0.93,2,0,0,
19656208,Silverknowes Guest Suite,84300559,Ross,,Siverknowes and Davidson's Mains,55.96985,-3.2681,Entire home/apt,70,2,42,2022-11-27,2.34,1,164,33,
19669524,An oasis of calm near Edinburgh airport,30371084,Mark And Jeana,,Queensferry East,55.98821,-3.38501,Private room,35,1,182,2022-09-06,2.79,1,0,32,
19669612,Stunning Victorian city flat with castle view,98796289,Sean,,Tollcross,55.94402,-3.20471,Entire home/apt,166,1,635,2022-12-07,9.60,2,107,136,
19734689,Comfortable and Cosy Edinburgh Apartment,50299257,Calum,,Leith (Albert Street),55.96169,-3.17824,Entire home/apt,85,3,225,2022-12-01,3.42,5,190,64,
19753430,Comfortable and clean 1 bed flat - Great location!,26450315,Nikki,,Polwarth,55.9388,-3.22244,Entire home/apt,80,3,172,2022-12-11,2.63,1,26,26,
19754999,"Beautiful, Georgian flat in the heart of Edinburgh",127730380,Robbie,,"Old Town, Princes Street and Leith Street",55.95805,-3.18565,Entire home/apt,500,3,10,2022-08-28,0.15,1,2,4,
19756778,Historic and trendy Edinburgh city centre flat,68784358,Livia,,Deans Village,55.94937,-3.21005,Entire home/apt,122,3,266,2022-12-04,4.07,1,54,65,
19757715,A dedicated airbnb apartment,139408387,Leon,,Canonmills and New Town North,55.96171,-3.20106,Entire home/apt,154,1,244,2022-11-11,3.72,1,91,53,
19758185,Spacious 1 Bedroom Flat Central Location Edinburgh,76415320,David,,Meadowbank and Abbeyhill North,55.95727,-3.16424,Entire home/apt,500,2,9,2018-01-01,0.14,1,363,0,
19766712,"Edinburgh City Centre 5 Bedroom Flat,very spacious",139507545,Hafiz Abdul,,Meadows and Southside,55.94092,-3.1814,Entire home/apt,200,2,1,2018-07-28,0.02,1,0,0,
19773381,Bright Flat in Charming Edinburgh Neighbourhood,60782775,Nik,,Bruntsfield,55.93643,-3.20907,Entire home/apt,97,1,84,2022-12-11,1.29,1,71,71,
19776257,1 bedroom apartment close to festival venues.,19020606,Neil,,"Canongate, Southside and Dumbiedykes",55.9495,-3.17844,Entire home/apt,150,2,34,2022-09-23,0.52,2,0,6,
19788214,Top Floor Flat off the Royal Mile,11121700,Eilidh,,"Old Town, Princes Street and Leith Street",55.95025,-3.18376,Entire home/apt,148,2,207,2022-11-20,3.43,1,84,61,
19788423,✔ St Johns Apartment 2 ✔ Fast WiFi ✔ Free Parking,107294895,Lukasz,,"Canongate, Southside and Dumbiedykes",55.94858,-3.18129,Entire home/apt,300,1,7,2022-10-12,0.15,5,52,3,
19796903,TOYS & FUN. FREE Parking. Fast WIFI. Late check-in,80039736,Sonia & Raul,,Great Junction Street,55.9731,-3.17092,Entire home/apt,80,1,358,2022-12-02,5.42,1,6,105,
19798275,Beautiful cosy self contained central flat,92801542,Angela,,Broughton North and Powderhall,55.96341,-3.19218,Entire home/apt,75,3,206,2021-10-22,3.18,1,2,0,
19801052,Historic Edinburgh townhouse with parking,20923270,Siobhan,,The Grange,55.93565,-3.17784,Entire home/apt,472,1,19,2022-12-02,0.36,12,244,10,
19802864,Castle view double bedroom in perfect location,16238158,Joel,,Bruntsfield,55.93964,-3.20653,Private room,120,2,17,2022-09-24,0.26,2,0,2,
19806093,"Family friendly, central with parking and garden!",139897370,Emma & Bjorn,,Bruntsfield,55.94006,-3.21111,Entire home/apt,245,4,14,2022-08-02,0.22,1,0,2,
19818632,Large Central Room with Queen Bed - 4000+ Reviews,13071175,Ryan,,Deans Village,55.95016,-3.21055,Private room,62,1,239,2022-11-23,3.66,8,9,2,
19823489,"Lovely 2 double bedroom flat, close to West End",6499646,Evonne,,Dalry and Fountainbridge,55.94349,-3.22041,Entire home/apt,117,3,7,2019-08-18,0.11,1,0,0,
19827655,Stunning New Town apartment w/ parking & garden,69182213,Margo,,New Town East and Gayfield,55.95869,-3.1934,Entire home/apt,150,2,224,2022-12-07,3.51,1,105,68,
19830432,Get a Futuristic Feel at a Charming Mews Apartment,9315430,Rob,,New Town West,55.958141,-3.205698,Entire home/apt,92,2,214,2022-12-01,3.31,2,142,43,
19835678,Stylish 2BR Apt at the heart of the New Town,39096433,Joanna,,New Town East and Gayfield,55.95754,-3.19437,Entire home/apt,115,2,129,2022-11-06,1.96,1,236,17,
19837896,Large comfy double bedroom,105290948,Ana,,Clovenstone and Wester Hailes,55.91256,-3.27298,Private room,24,30,20,2022-07-01,0.30,9,152,2,
19838374,Beautiful Holyrood Park Apartment -Near Royal Mile,130952335,Oliver,,Abbeyhill,55.95411,-3.16881,Entire home/apt,122,1,161,2022-11-28,2.48,1,185,34,
19838872,Large comfortable double room,105290948,Ana,,Clovenstone and Wester Hailes,55.9132,-3.27226,Private room,22,30,21,2022-08-31,0.32,9,151,1,
19840721,Gorgeous double room in secure modern development,370328,Gerrard,,Tollcross,55.94506,-3.20484,Private room,44,3,140,2022-11-27,2.16,3,3,47,
19843114,Private Double Room In Haymarket,65303829,Tomas,,Deans Village,55.94855,-3.21818,Private room,77,2,37,2022-12-12,0.57,1,1,34,
19846254,✔ St Johns Apartment 3 ✔ Fast WiFi ✔ Free Parking,107294895,Lukasz,,"Canongate, Southside and Dumbiedykes",55.94858,-3.18129,Entire home/apt,313,1,8,2022-06-15,0.17,5,53,2,
19869145,"2 bedroom Apartment, Free parking onsite",140556927,Alexis,,Meadowbank and Abbeyhill North,55.96243,-3.16084,Entire home/apt,450,3,3,2017-08-22,0.05,2,364,0,
19871212,"Cosy, large en-suite double bedroom",140300263,Simona,,Gorgie West,55.93512,-3.24198,Private room,25,2,0,,,1,0,0,
19872182,Lovely private room in popular Murrayfield area,74598315,Mei,,Murrayfield and Ravelston,55.94717,-3.23952,Private room,83,3,4,2022-08-23,0.06,1,88,3,
19873638,Central double room with sunny bay window,16238158,Joel,,Bruntsfield,55.93949,-3.20572,Private room,135,7,15,2022-09-22,0.23,2,0,5,
19876806,Private Twin room,140643241,Linda,,Clermiston and Drumbrae,55.95926,-3.29784,Private room,91,1,61,2022-11-27,0.99,2,335,36,
19881651,Spacious & Bright Edinburgh Shore Apartment,49814154,Paul,,Western Harbour and Leith Docks,55.978573,-3.181184,Entire home/apt,45,3,5,2021-12-27,0.08,2,0,1,
19884835,"Luxury, Large, Stylish apartment city centre",28089909,Susan,,New Town East and Gayfield,55.95818,-3.19103,Entire home/apt,182,3,352,2022-12-09,5.35,3,232,70,
19887730,Single room,140771770,Andrew,,Colinton Mains and Firrhill,55.91138,-3.21944,Private room,7161,4,8,2021-10-25,0.12,2,83,0,
19887964,"Dicksonfield - Kath's Place. Newly refurbed two bed , two bath with parking",87762710,Denise,,Leith (Albert Street),55.96161,-3.17928,Entire home/apt,149,1,310,2022-12-01,4.71,34,86,48,
19889392,Bright & Spacious 2 Bed Edinburgh Shore Apartment,49814154,Paul,,Western Harbour and Leith Docks,55.97887,-3.18189,Entire home/apt,100,2,5,2022-01-01,0.08,2,0,1,
19897807,The King's Chamber- Royal Mile close to Castle,140382416,Scottish Historic Buildings Trust,,"Old Town, Princes Street and Leith Street",55.94909,-3.19357,Entire home/apt,162,3,179,2022-11-28,2.74,1,109,59,
19898696,TopFloor Central Flat/Free Private Parking,402191311,GuestReady,,Marchmont East and Sciennes,55.93874,-3.18075,Entire home/apt,80,2,171,2022-12-01,2.61,25,221,34,
19902856,Lovely 2 Bedroom House near Holyrood Park,137865464,Jean,,Willowbrae and Duddingston Village,55.95503,-3.15545,Entire home/apt,163,3,103,2022-10-01,1.58,1,84,18,
19909609,Stylish Waterside Location; Easy Access to Centre,140952701,Ian,,The Shore and Constitution Street,55.97601,-3.16944,Entire home/apt,87,4,238,2022-12-13,3.64,1,181,43,
19911410,Cosy and comfortable room on the Royal Mile,141018213,Danie,,"Old Town, Princes Street and Leith Street",55.9512,-3.18628,Private room,80,1,77,2022-11-28,1.28,1,341,27,
19911579,Stunning City Center Apartment With Sunny Garden,128995232,Sam And Alice,,Tollcross,55.94198,-3.20534,Entire home/apt,48,2,135,2020-10-29,2.05,1,0,0,
19674118,"Beautiful, Airy 1 Bedroom Flat in Central Leith",135793579,Georgia,,South Leith,55.96787,-3.17119,Entire home/apt,90,2,144,2022-06-11,2.20,1,13,25,
20027455,"Superbly stylish 1 Bed Apartment , City Centre",46523284,Radh,,Dalry and Fountainbridge,55.94261,-3.21279,Entire home/apt,179,29,37,2019-02-10,0.57,1,146,0,
20028617,"Two bedroom Tollcross flat, 15 walk to Princes St",13501121,Tanya,,Tollcross,55.94249,-3.20385,Entire home/apt,85,3,278,2022-12-01,4.26,1,39,48,
20029571,"2 Bed, Cosy Cottage flat in Cramond, Edinburgh",47575346,Jenny,,Cramond,55.97378,-3.30333,Entire home/apt,72,3,17,2018-09-29,0.26,1,0,0,
20043131,Stockbridge Gem: Elegant & Central,141551521,Kathleen-Pass The Keys,,Comely Bank,55.95704,-3.21706,Entire home/apt,145,2,106,2022-11-04,1.62,1,62,17,
20049526,Small apartment in the heart of the city centre,131907591,Steve,,New Town East and Gayfield,55.95756,-3.19128,Private room,70,2,78,2022-11-30,1.21,3,78,28,
20050267,Double bedroom near Royal Infirmary + free parking,140972028,Claire,,Craigmillar,55.92535,-3.12327,Private room,40,1,60,2022-12-01,0.92,1,149,34,
20054002,"Double bed/private bathroom at the Shore, Leith",142486687,Gary,,The Shore and Constitution Street,55.97559,-3.174,Private room,63,1,178,2022-12-11,2.74,1,224,59,
